legacy_id,sale_legacy_id,customer_legacy_id,folio,sale_reference,issue_date,due_date,credit_days_applied,total,paid_amount,balance,notes
credit-note:1,sale:1,2,MIG-JM-CRED-1,MIG-JM-VENTA-1,2025-07-08,2025-07-23,15,230,230,0,Venta origen: 1 | Usuario origen: ALONDRA2025 | Credito abonado origen: 230 | Status origen: 0
credit-note:557,sale:557,41,MIG-JM-CRED-557,MIG-JM-VENTA-557,2025-11-07,2025-12-07,30,1800,0,1800,Venta origen: 557 | Usuario origen: ALONDRA2025 | Credito abonado origen: 0 | Status origen: 1
credit-note:558,sale:558,3,MIG-JM-CRED-558,MIG-JM-VENTA-558,2025-11-07,2025-11-22,15,16000,16000,0,Venta origen: 558 | Usuario origen: ALEXA2025 | Credito abonado origen: 16000 | Status origen: 1
credit-note:559,sale:559,3,MIG-JM-CRED-559,MIG-JM-VENTA-559,2025-11-07,2025-11-22,15,16000,16000,0,Venta origen: 559 | Usuario origen: ALEXA2025 | Credito abonado origen: 16000 | Status origen: 1
credit-note:560,sale:560,41,MIG-JM-CRED-560,MIG-JM-VENTA-560,2025-11-07,2025-12-07,30,2800,2800,0,Venta origen: 560 | Usuario origen: ALONDRA2025 | Credito abonado origen: 2800 | Status origen: 1
credit-note:561,sale:561,28,MIG-JM-CRED-561,MIG-JM-VENTA-561,2025-11-07,2025-11-22,15,8600,8600,0,Venta origen: 561 | Usuario origen: ALONDRA2025 | Credito abonado origen: 8600 | Status origen: 1
credit-note:562,sale:562,33,MIG-JM-CRED-562,MIG-JM-VENTA-562,2025-11-07,2025-11-22,15,762,762,0,Venta origen: 562 | Usuario origen: ALONDRA2025 | Credito abonado origen: 762 | Status origen: 1
credit-note:563,sale:563,43,MIG-JM-CRED-563,MIG-JM-VENTA-563,2025-11-07,2025-12-07,30,44000,44000,0,Venta origen: 563 | Usuario origen: ALONDRA2025 | Credito abonado origen: 44000 | Status origen: 1
credit-note:564,sale:564,3,MIG-JM-CRED-564,MIG-JM-VENTA-564,2025-11-07,2025-11-22,15,15000,15000,0,Venta origen: 564 | Usuario origen: ALEXA2025 | Credito abonado origen: 15000 | Status origen: 1
credit-note:565,sale:565,5,MIG-JM-CRED-565,MIG-JM-VENTA-565,2025-11-07,2025-11-22,15,4200,4200,0,Venta origen: 565 | Usuario origen: ALONDRA2025 | Credito abonado origen: 4200 | Status origen: 1
credit-note:566,sale:566,8,MIG-JM-CRED-566,MIG-JM-VENTA-566,2025-11-08,2025-11-23,15,66,66,0,Venta origen: 566 | Usuario origen: ALONDRA2025 | Credito abonado origen: 66 | Status origen: 1
credit-note:567,sale:567,35,MIG-JM-CRED-567,MIG-JM-VENTA-567,2025-11-08,2025-12-08,30,5970,5970,0,Venta origen: 567 | Usuario origen: ALONDRA2025 | Credito abonado origen: 5970 | Status origen: 1
credit-note:568,sale:568,2,MIG-JM-CRED-568,MIG-JM-VENTA-568,2025-11-08,2025-11-23,15,44,44,0,Venta origen: 568 | Usuario origen: ALONDRA2025 | Credito abonado origen: 44 | Status origen: 1
credit-note:569,sale:569,44,MIG-JM-CRED-569,MIG-JM-VENTA-569,2025-11-08,2025-12-08,30,11660,11660,0,Venta origen: 569 | Usuario origen: ALONDRA2025 | Credito abonado origen: 11660 | Status origen: 1
credit-note:570,sale:570,7,MIG-JM-CRED-570,MIG-JM-VENTA-570,2025-11-08,2025-12-08,30,2360,2360,0,Venta origen: 570 | Usuario origen: ALONDRA2025 | Credito abonado origen: 2360 | Status origen: 1
credit-note:571,sale:571,35,MIG-JM-CRED-571,MIG-JM-VENTA-571,2025-11-08,2025-12-08,30,1250,1250,0,Venta origen: 571 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1250 | Status origen: 1
credit-note:572,sale:572,2,MIG-JM-CRED-572,MIG-JM-VENTA-572,2025-11-08,2025-11-08,1,3150,3150,0,Venta origen: 572 | Usuario origen: ALONDRA2025 | Credito abonado origen: 3150 | Status origen: 1
credit-note:573,sale:573,21,MIG-JM-CRED-573,MIG-JM-VENTA-573,2025-11-10,2025-11-25,15,3120,3120,0,Venta origen: 573 | Usuario origen: ALONDRA2025 | Credito abonado origen: 3120 | Status origen: 1
credit-note:574,sale:574,21,MIG-JM-CRED-574,MIG-JM-VENTA-574,2025-11-10,2025-11-25,15,585,585,0,Venta origen: 574 | Usuario origen: ALONDRA2025 | Credito abonado origen: 585 | Status origen: 1
credit-note:575,sale:575,5,MIG-JM-CRED-575,MIG-JM-VENTA-575,2025-11-10,2025-11-25,15,4600,4600,0,Venta origen: 575 | Usuario origen: ALONDRA2025 | Credito abonado origen: 4600 | Status origen: 1
credit-note:576,sale:576,2,MIG-JM-CRED-576,MIG-JM-VENTA-576,2025-11-10,2025-11-25,15,52,52,0,Venta origen: 576 | Usuario origen: ALONDRA2025 | Credito abonado origen: 52 | Status origen: 1
credit-note:577,sale:577,3,MIG-JM-CRED-577,MIG-JM-VENTA-577,2025-11-10,2025-11-25,15,642.5,642.5,0,Venta origen: 577 | Usuario origen: ALONDRA2025 | Credito abonado origen: 642.5 | Status origen: 1
credit-note:578,sale:578,30,MIG-JM-CRED-578,MIG-JM-VENTA-578,2025-11-10,2025-12-10,30,1270,1270,0,Venta origen: 578 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1270 | Status origen: 1
credit-note:579,sale:579,2,MIG-JM-CRED-579,MIG-JM-VENTA-579,2025-11-10,2025-11-25,15,14,14,0,Venta origen: 579 | Usuario origen: ALONDRA2025 | Credito abonado origen: 14 | Status origen: 1
credit-note:580,sale:580,33,MIG-JM-CRED-580,MIG-JM-VENTA-580,2025-11-10,2025-11-25,15,500,500,0,Venta origen: 580 | Usuario origen: ALONDRA2025 | Credito abonado origen: 500 | Status origen: 1
credit-note:581,sale:581,33,MIG-JM-CRED-581,MIG-JM-VENTA-581,2025-11-10,2025-11-25,15,250,250,0,Venta origen: 581 | Usuario origen: ALONDRA2025 | Credito abonado origen: 250 | Status origen: 1
credit-note:582,sale:582,33,MIG-JM-CRED-582,MIG-JM-VENTA-582,2025-11-10,2025-11-25,15,6,6,0,Venta origen: 582 | Usuario origen: ALONDRA2025 | Credito abonado origen: 6 | Status origen: 1
credit-note:583,sale:583,3,MIG-JM-CRED-583,MIG-JM-VENTA-583,2025-11-10,2025-11-25,15,8050,8050,0,Venta origen: 583 | Usuario origen: ALONDRA2025 | Credito abonado origen: 8050 | Status origen: 1
credit-note:584,sale:584,3,MIG-JM-CRED-584,MIG-JM-VENTA-584,2025-11-10,2025-11-25,15,5850,5850,0,Venta origen: 584 | Usuario origen: ALONDRA2025 | Credito abonado origen: 5850 | Status origen: 1
credit-note:585,sale:585,18,MIG-JM-CRED-585,MIG-JM-VENTA-585,2025-11-10,2025-11-25,15,7400,7400,0,Venta origen: 585 | Usuario origen: ALONDRA2025 | Credito abonado origen: 7400 | Status origen: 1
credit-note:586,sale:586,19,MIG-JM-CRED-586,MIG-JM-VENTA-586,2025-11-10,2025-11-25,15,4600,4600,0,Venta origen: 586 | Usuario origen: ALONDRA2025 | Credito abonado origen: 4600 | Status origen: 1
credit-note:587,sale:587,33,MIG-JM-CRED-587,MIG-JM-VENTA-587,2025-11-10,2025-11-25,15,924,924,0,Venta origen: 587 | Usuario origen: ALONDRA2025 | Credito abonado origen: 924 | Status origen: 1
credit-note:588,sale:588,45,MIG-JM-CRED-588,MIG-JM-VENTA-588,2025-11-10,2025-12-10,30,5078,5078,0,Venta origen: 588 | Usuario origen: ALONDRA2025 | Credito abonado origen: 5078 | Status origen: 1
credit-note:589,sale:589,45,MIG-JM-CRED-589,MIG-JM-VENTA-589,2025-11-11,2025-12-11,30,400,400,0,Venta origen: 589 | Usuario origen: ALONDRA2025 | Credito abonado origen: 400 | Status origen: 1
credit-note:590,sale:590,5,MIG-JM-CRED-590,MIG-JM-VENTA-590,2025-11-11,2025-11-26,15,3600,3600,0,Venta origen: 590 | Usuario origen: ALONDRA2025 | Credito abonado origen: 3600 | Status origen: 1
credit-note:591,sale:591,7,MIG-JM-CRED-591,MIG-JM-VENTA-591,2025-11-11,2025-12-11,30,2474.5,2474.5,0,Venta origen: 591 | Usuario origen: ALONDRA2025 | Credito abonado origen: 2474.5 | Status origen: 1
credit-note:592,sale:592,30,MIG-JM-CRED-592,MIG-JM-VENTA-592,2025-11-11,2025-12-11,30,1095,1095,0,Venta origen: 592 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1095 | Status origen: 1
credit-note:593,sale:593,8,MIG-JM-CRED-593,MIG-JM-VENTA-593,2025-11-11,2025-11-26,15,208,208,0,Venta origen: 593 | Usuario origen: ALONDRA2025 | Credito abonado origen: 208 | Status origen: 1
credit-note:594,sale:594,3,MIG-JM-CRED-594,MIG-JM-VENTA-594,2025-11-12,2025-11-27,15,30000,30000,0,Venta origen: 594 | Usuario origen: ALEXA2025 | Credito abonado origen: 30000 | Status origen: 1
credit-note:595,sale:595,30,MIG-JM-CRED-595,MIG-JM-VENTA-595,2025-11-12,2025-12-12,30,1180,1180,0,Venta origen: 595 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1180 | Status origen: 1
credit-note:596,sale:596,28,MIG-JM-CRED-596,MIG-JM-VENTA-596,2025-11-12,2025-11-27,15,8600,8600,0,Venta origen: 596 | Usuario origen: ALONDRA2025 | Credito abonado origen: 8600 | Status origen: 1
credit-note:597,sale:597,28,MIG-JM-CRED-597,MIG-JM-VENTA-597,2025-11-12,2025-11-27,15,8600,8600,0,Venta origen: 597 | Usuario origen: ALONDRA2025 | Credito abonado origen: 8600 | Status origen: 1
credit-note:598,sale:598,7,MIG-JM-CRED-598,MIG-JM-VENTA-598,2025-11-12,2025-12-12,30,2400,2400,0,Venta origen: 598 | Usuario origen: ALONDRA2025 | Credito abonado origen: 2400 | Status origen: 1
credit-note:599,sale:599,2,MIG-JM-CRED-599,MIG-JM-VENTA-599,2025-11-12,2025-11-27,15,52,52,0,Venta origen: 599 | Usuario origen: ALONDRA2025 | Credito abonado origen: 52 | Status origen: 1
credit-note:600,sale:600,35,MIG-JM-CRED-600,MIG-JM-VENTA-600,2025-11-12,2025-12-12,30,900,900,0,Venta origen: 600 | Usuario origen: ALONDRA2025 | Credito abonado origen: 900 | Status origen: 1
credit-note:601,sale:601,2,MIG-JM-CRED-601,MIG-JM-VENTA-601,2025-11-12,2025-11-27,15,402,402,0,Venta origen: 601 | Usuario origen: ALONDRA2025 | Credito abonado origen: 402 | Status origen: 1
credit-note:602,sale:602,17,MIG-JM-CRED-602,MIG-JM-VENTA-602,2025-11-12,2025-11-27,15,106,106,0,Venta origen: 602 | Usuario origen: ALONDRA2025 | Credito abonado origen: 106 | Status origen: 1
credit-note:603,sale:603,46,MIG-JM-CRED-603,MIG-JM-VENTA-603,2025-11-13,2025-12-13,30,1008,1008,0,Venta origen: 603 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1008 | Status origen: 1
credit-note:604,sale:604,3,MIG-JM-CRED-604,MIG-JM-VENTA-604,2025-11-13,2025-11-28,15,15000,15000,0,Venta origen: 604 | Usuario origen: ALEXA2025 | Credito abonado origen: 15000 | Status origen: 1
credit-note:605,sale:605,47,MIG-JM-CRED-605,MIG-JM-VENTA-605,2025-11-13,2025-12-13,30,72,0,72,Venta origen: 605 | Usuario origen: ALONDRA2025 | Credito abonado origen: 0 | Status origen: 1
credit-note:606,sale:606,29,MIG-JM-CRED-606,MIG-JM-VENTA-606,2025-11-13,2025-12-13,30,3632,3632,0,Venta origen: 606 | Usuario origen: ALONDRA2025 | Credito abonado origen: 3632 | Status origen: 1
credit-note:607,sale:607,7,MIG-JM-CRED-607,MIG-JM-VENTA-607,2025-11-13,2025-12-13,30,3700,3700,0,Venta origen: 607 | Usuario origen: ALONDRA2025 | Credito abonado origen: 3700 | Status origen: 1
credit-note:608,sale:608,35,MIG-JM-CRED-608,MIG-JM-VENTA-608,2025-11-13,2025-12-13,30,2718,2718,0,Venta origen: 608 | Usuario origen: ALONDRA2025 | Credito abonado origen: 2718 | Status origen: 1
credit-note:609,sale:609,35,MIG-JM-CRED-609,MIG-JM-VENTA-609,2025-11-13,2025-12-13,30,4969,4969,0,Venta origen: 609 | Usuario origen: ALONDRA2025 | Credito abonado origen: 4969 | Status origen: 1
credit-note:610,sale:610,30,MIG-JM-CRED-610,MIG-JM-VENTA-610,2025-11-13,2025-11-28,15,168,168,0,Venta origen: 610 | Usuario origen: ALONDRA2025 | Credito abonado origen: 168 | Status origen: 1
credit-note:611,sale:611,19,MIG-JM-CRED-611,MIG-JM-VENTA-611,2025-11-13,2025-11-28,15,500,500,0,Venta origen: 611 | Usuario origen: ALONDRA2025 | Credito abonado origen: 500 | Status origen: 1
credit-note:612,sale:612,19,MIG-JM-CRED-612,MIG-JM-VENTA-612,2025-11-13,2025-11-28,15,45,45,0,Venta origen: 612 | Usuario origen: ALONDRA2025 | Credito abonado origen: 45 | Status origen: 1
credit-note:613,sale:613,8,MIG-JM-CRED-613,MIG-JM-VENTA-613,2025-11-13,2025-11-28,15,104,104,0,Venta origen: 613 | Usuario origen: ALONDRA2025 | Credito abonado origen: 104 | Status origen: 1
credit-note:614,sale:614,2,MIG-JM-CRED-614,MIG-JM-VENTA-614,2025-11-13,2025-11-28,15,49,49,0,Venta origen: 614 | Usuario origen: ALONDRA2025 | Credito abonado origen: 49 | Status origen: 1
credit-note:615,sale:615,30,MIG-JM-CRED-615,MIG-JM-VENTA-615,2025-11-14,2025-11-29,15,85,85,0,Venta origen: 615 | Usuario origen: ALONDRA2025 | Credito abonado origen: 85 | Status origen: 1
credit-note:616,sale:616,2,MIG-JM-CRED-616,MIG-JM-VENTA-616,2025-11-14,2025-11-29,15,54,54,0,Venta origen: 616 | Usuario origen: ALONDRA2025 | Credito abonado origen: 54 | Status origen: 1
credit-note:617,sale:617,5,MIG-JM-CRED-617,MIG-JM-VENTA-617,2025-11-14,2025-11-29,15,3600,3600,0,Venta origen: 617 | Usuario origen: ALONDRA2025 | Credito abonado origen: 3600 | Status origen: 1
credit-note:618,sale:618,44,MIG-JM-CRED-618,MIG-JM-VENTA-618,2025-11-14,2025-12-14,30,5700,5700,0,Venta origen: 618 | Usuario origen: ALONDRA2025 | Credito abonado origen: 5700 | Status origen: 1
credit-note:619,sale:619,44,MIG-JM-CRED-619,MIG-JM-VENTA-619,2025-11-14,2025-12-14,30,1350,1350,0,Venta origen: 619 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1350 | Status origen: 1
credit-note:620,sale:620,28,MIG-JM-CRED-620,MIG-JM-VENTA-620,2025-11-14,2025-11-29,15,3900,3900,0,Venta origen: 620 | Usuario origen: ALONDRA2025 | Credito abonado origen: 3900 | Status origen: 1
credit-note:621,sale:621,2,MIG-JM-CRED-621,MIG-JM-VENTA-621,2025-11-14,2025-11-29,15,1950,1950,0,Venta origen: 621 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1950 | Status origen: 1
credit-note:622,sale:622,2,MIG-JM-CRED-622,MIG-JM-VENTA-622,2025-11-14,2025-11-29,15,46,46,0,Venta origen: 622 | Usuario origen: ALONDRA2025 | Credito abonado origen: 46 | Status origen: 1
credit-note:623,sale:623,5,MIG-JM-CRED-623,MIG-JM-VENTA-623,2025-11-15,2025-11-30,15,8200,8200,0,Venta origen: 623 | Usuario origen: ALONDRA2025 | Credito abonado origen: 8200 | Status origen: 1
credit-note:624,sale:624,30,MIG-JM-CRED-624,MIG-JM-VENTA-624,2025-11-15,2025-12-15,30,1366,1366,0,Venta origen: 624 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1366 | Status origen: 1
credit-note:625,sale:625,45,MIG-JM-CRED-625,MIG-JM-VENTA-625,2025-11-15,2025-12-15,30,300,300,0,Venta origen: 625 | Usuario origen: ALONDRA2025 | Credito abonado origen: 300 | Status origen: 1
credit-note:626,sale:626,30,MIG-JM-CRED-626,MIG-JM-VENTA-626,2025-11-15,2025-12-15,30,354,354,0,Venta origen: 626 | Usuario origen: ALONDRA2025 | Credito abonado origen: 354 | Status origen: 1
credit-note:627,sale:627,8,MIG-JM-CRED-627,MIG-JM-VENTA-627,2025-11-17,2025-12-02,15,720,720,0,Venta origen: 627 | Usuario origen: ALONDRA2025 | Credito abonado origen: 720 | Status origen: 1
credit-note:628,sale:628,30,MIG-JM-CRED-628,MIG-JM-VENTA-628,2025-11-17,2025-12-02,15,292,292,0,Venta origen: 628 | Usuario origen: ALONDRA2025 | Credito abonado origen: 292 | Status origen: 1
credit-note:629,sale:629,48,MIG-JM-CRED-629,MIG-JM-VENTA-629,2025-11-17,2025-12-02,15,3800,3800,0,Venta origen: 629 | Usuario origen: ALONDRA2025 | Credito abonado origen: 3800 | Status origen: 1
credit-note:630,sale:630,19,MIG-JM-CRED-630,MIG-JM-VENTA-630,2025-11-17,2025-12-02,15,2000,2000,0,Venta origen: 630 | Usuario origen: ALONDRA2025 | Credito abonado origen: 2000 | Status origen: 1
credit-note:631,sale:631,19,MIG-JM-CRED-631,MIG-JM-VENTA-631,2025-11-17,2025-12-02,15,7366,7366,0,Venta origen: 631 | Usuario origen: ALONDRA2025 | Credito abonado origen: 7366 | Status origen: 1
credit-note:632,sale:632,19,MIG-JM-CRED-632,MIG-JM-VENTA-632,2025-11-17,2025-12-02,15,1920,1920,0,Venta origen: 632 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1920 | Status origen: 1
credit-note:633,sale:633,2,MIG-JM-CRED-633,MIG-JM-VENTA-633,2025-11-17,2025-12-02,15,15,15,0,Venta origen: 633 | Usuario origen: ALONDRA2025 | Credito abonado origen: 15 | Status origen: 1
credit-note:634,sale:634,7,MIG-JM-CRED-634,MIG-JM-VENTA-634,2025-11-17,2025-12-17,30,8647,8647,0,Venta origen: 634 | Usuario origen: ALONDRA2025 | Credito abonado origen: 8647 | Status origen: 1
credit-note:635,sale:635,35,MIG-JM-CRED-635,MIG-JM-VENTA-635,2025-11-17,2025-12-17,30,1200,1200,0,Venta origen: 635 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1200 | Status origen: 1
credit-note:636,sale:636,19,MIG-JM-CRED-636,MIG-JM-VENTA-636,2025-11-17,2025-12-02,15,6840,6840,0,Venta origen: 636 | Usuario origen: ALONDRA2025 | Credito abonado origen: 6840 | Status origen: 1
credit-note:637,sale:637,6,MIG-JM-CRED-637,MIG-JM-VENTA-637,2025-11-17,2025-11-17,1,1000,1000,0,Venta origen: 637 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1000 | Status origen: 1
credit-note:638,sale:638,9,MIG-JM-CRED-638,MIG-JM-VENTA-638,2025-11-18,2025-12-03,15,1608,1608,0,Venta origen: 638 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1608 | Status origen: 1
credit-note:639,sale:639,31,MIG-JM-CRED-639,MIG-JM-VENTA-639,2025-11-18,2025-12-03,15,4700,4700,0,Venta origen: 639 | Usuario origen: ALONDRA2025 | Credito abonado origen: 4700 | Status origen: 1
credit-note:640,sale:640,28,MIG-JM-CRED-640,MIG-JM-VENTA-640,2025-11-18,2025-12-03,15,8600,8600,0,Venta origen: 640 | Usuario origen: ALONDRA2025 | Credito abonado origen: 8600 | Status origen: 1
credit-note:641,sale:641,19,MIG-JM-CRED-641,MIG-JM-VENTA-641,2025-11-18,2025-12-03,15,500,500,0,Venta origen: 641 | Usuario origen: ALONDRA2025 | Credito abonado origen: 500 | Status origen: 1
credit-note:642,sale:642,2,MIG-JM-CRED-642,MIG-JM-VENTA-642,2025-11-18,2025-12-03,15,1200,1200,0,Venta origen: 642 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1200 | Status origen: 1
credit-note:643,sale:643,7,MIG-JM-CRED-643,MIG-JM-VENTA-643,2025-11-18,2025-12-18,30,450,450,0,Venta origen: 643 | Usuario origen: ALONDRA2025 | Credito abonado origen: 450 | Status origen: 1
credit-note:644,sale:644,7,MIG-JM-CRED-644,MIG-JM-VENTA-644,2025-11-18,2025-12-18,30,2400,2400,0,Venta origen: 644 | Usuario origen: ALONDRA2025 | Credito abonado origen: 2400 | Status origen: 1
credit-note:645,sale:645,5,MIG-JM-CRED-645,MIG-JM-VENTA-645,2025-11-18,2025-12-03,15,8200,8200,0,Venta origen: 645 | Usuario origen: ALONDRA2025 | Credito abonado origen: 8200 | Status origen: 1
credit-note:646,sale:646,18,MIG-JM-CRED-646,MIG-JM-VENTA-646,2025-11-19,2025-12-04,15,7020,7020,0,Venta origen: 646 | Usuario origen: ALONDRA2025 | Credito abonado origen: 7020 | Status origen: 1
credit-note:647,sale:647,5,MIG-JM-CRED-647,MIG-JM-VENTA-647,2025-11-19,2025-12-04,15,7823,0,7823,Venta origen: 647 | Usuario origen: ALONDRA2025 | Credito abonado origen: 0 | Status origen: 1
credit-note:648,sale:648,5,MIG-JM-CRED-648,MIG-JM-VENTA-648,2025-11-19,2025-12-04,15,7433,7433,0,Venta origen: 648 | Usuario origen: ALONDRA2025 | Credito abonado origen: 7433 | Status origen: 1
credit-note:649,sale:649,2,MIG-JM-CRED-649,MIG-JM-VENTA-649,2025-11-19,2025-12-04,15,122,122,0,Venta origen: 649 | Usuario origen: ALONDRA2025 | Credito abonado origen: 122 | Status origen: 1
credit-note:650,sale:650,2,MIG-JM-CRED-650,MIG-JM-VENTA-650,2025-11-19,2025-12-04,15,9,9,0,Venta origen: 650 | Usuario origen: ALONDRA2025 | Credito abonado origen: 9 | Status origen: 1
credit-note:651,sale:651,48,MIG-JM-CRED-651,MIG-JM-VENTA-651,2025-11-19,2025-12-04,15,2550,2550,0,Venta origen: 651 | Usuario origen: ALONDRA2025 | Credito abonado origen: 2550 | Status origen: 1
credit-note:652,sale:652,16,MIG-JM-CRED-652,MIG-JM-VENTA-652,2025-11-19,2025-12-19,30,145,0,145,Venta origen: 652 | Usuario origen: ALONDRA2025 | Credito abonado origen: 0 | Status origen: 1
credit-note:653,sale:653,2,MIG-JM-CRED-653,MIG-JM-VENTA-653,2025-11-19,2025-12-04,15,497,497,0,Venta origen: 653 | Usuario origen: ALONDRA2025 | Credito abonado origen: 497 | Status origen: 1
credit-note:654,sale:654,35,MIG-JM-CRED-654,MIG-JM-VENTA-654,2025-11-19,2025-12-19,30,6387,6387,0,Venta origen: 654 | Usuario origen: ALONDRA2025 | Credito abonado origen: 6387 | Status origen: 1
credit-note:655,sale:655,49,MIG-JM-CRED-655,MIG-JM-VENTA-655,2025-11-19,2025-12-04,15,4200,4200,0,Venta origen: 655 | Usuario origen: ALONDRA2025 | Credito abonado origen: 4200 | Status origen: 1
credit-note:656,sale:656,49,MIG-JM-CRED-656,MIG-JM-VENTA-656,2025-11-19,2025-12-04,15,7400,7400,0,Venta origen: 656 | Usuario origen: ALONDRA2025 | Credito abonado origen: 7400 | Status origen: 1
credit-note:657,sale:657,49,MIG-JM-CRED-657,MIG-JM-VENTA-657,2025-11-19,2025-12-04,15,3360,3360,0,Venta origen: 657 | Usuario origen: ALONDRA2025 | Credito abonado origen: 3360 | Status origen: 1
credit-note:658,sale:658,30,MIG-JM-CRED-658,MIG-JM-VENTA-658,2025-11-21,2025-12-21,30,3014,3014,0,Venta origen: 658 | Usuario origen: ALONDRA2025 | Credito abonado origen: 3014 | Status origen: 1
credit-note:659,sale:659,28,MIG-JM-CRED-659,MIG-JM-VENTA-659,2025-11-21,2025-12-06,15,8600,8600,0,Venta origen: 659 | Usuario origen: ALONDRA2025 | Credito abonado origen: 8600 | Status origen: 1
credit-note:660,sale:660,5,MIG-JM-CRED-660,MIG-JM-VENTA-660,2025-11-21,2025-12-06,15,3600,3600,0,Venta origen: 660 | Usuario origen: ALONDRA2025 | Credito abonado origen: 3600 | Status origen: 1
credit-note:661,sale:661,2,MIG-JM-CRED-661,MIG-JM-VENTA-661,2025-11-21,2025-12-06,15,1520,1520,0,Venta origen: 661 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1520 | Status origen: 1
credit-note:662,sale:662,7,MIG-JM-CRED-662,MIG-JM-VENTA-662,2025-11-21,2025-12-21,30,1850,1850,0,Venta origen: 662 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1850 | Status origen: 1
credit-note:663,sale:663,2,MIG-JM-CRED-663,MIG-JM-VENTA-663,2025-11-22,2025-12-07,15,28,28,0,Venta origen: 663 | Usuario origen: ALONDRA2025 | Credito abonado origen: 28 | Status origen: 1
credit-note:664,sale:664,2,MIG-JM-CRED-664,MIG-JM-VENTA-664,2025-11-22,2025-12-07,15,34,34,0,Venta origen: 664 | Usuario origen: ALONDRA2025 | Credito abonado origen: 34 | Status origen: 1
credit-note:665,sale:665,7,MIG-JM-CRED-665,MIG-JM-VENTA-665,2025-11-22,2025-12-22,30,450,450,0,Venta origen: 665 | Usuario origen: ALONDRA2025 | Credito abonado origen: 450 | Status origen: 1
credit-note:666,sale:666,16,MIG-JM-CRED-666,MIG-JM-VENTA-666,2025-11-22,2025-12-22,30,102,102,0,Venta origen: 666 | Usuario origen: ALONDRA2025 | Credito abonado origen: 102 | Status origen: 1
