legacy_id,branch_legacy_id,sku,barcode,name,category_legacy_id,base_uom_legacy_id,purchase_price,wholesale_price,retail_price,min_stock,stock_qty,description,is_divisible,is_active,created_at
382,branch:jesus-maria,MAT-00382,3168122220328,TORNILLO HEXAGONAL 8X25(PAVONADO),category:materiales,measure:2,0,1.5,1.5,1,20,ID producto origen: 382 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-01 at 14.46.45 (1).jpeg | Generado sistema origen: 1,false,true,
383,branch:jesus-maria,MAT-00383,6889454150486,TORNILLO ESTUFA 3/16X1,category:materiales,measure:2,0,0.5,0.5,1,24,ID producto origen: 383 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 1.41.35 PM (2).jpeg | Generado sistema origen: 1,false,true,
384,branch:jesus-maria,MAT-00384,9740987269281,TORNILLO HEXAGONAL 8X30(PAVONADO),category:materiales,measure:2,0,1,1,1,16,ID producto origen: 384 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-01 at 14.46.55 (1).jpeg | Generado sistema origen: 1,false,true,
385,branch:jesus-maria,MAT-00385,7195113127126,TORNILLO HEXAGONAL 8X35(PAVONADO),category:materiales,measure:2,0,1.5,1.5,1,20,ID producto origen: 385 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-01 at 14.47.28 (1).jpeg | Generado sistema origen: 1,false,true,
386,branch:jesus-maria,MAT-00386,8966824923852,TORNILLO ESTUFA 3/16X1-1/4,category:materiales,measure:2,0,0.5,0.5,1,17,ID producto origen: 386 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 1.41.35 PM (1).jpeg | Generado sistema origen: 1,false,true,
387,branch:jesus-maria,MAT-00387,2600029573349,TORNILLO HEXAHONAL 8X40(PAVONADO),category:materiales,measure:2,0,2,2,1,19,ID producto origen: 387 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-01 at 14.47.39 (2).jpeg | Generado sistema origen: 1,false,true,
388,branch:jesus-maria,MAT-00388,5135988643620,TORNILLO ESTUFA 3/16X1-1/2,category:materiales,measure:2,0,0.5,0.5,1,18,ID producto origen: 388 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 1.41.35 PM_3219.jpeg | Generado sistema origen: 1,false,true,
389,branch:jesus-maria,MAT-00389,2396879061432,TORNILLO HEXAGONAL 8X45(PAVONADO),category:materiales,measure:2,0,2,2,1,20,ID producto origen: 389 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-01 at 14.47.49 (1).jpeg | Generado sistema origen: 1,false,true,
390,branch:jesus-maria,MAT-00390,7270382482920,TORNILLO ESTUFA 3/16X2,category:materiales,measure:2,0,0.5,0.5,1,14,ID producto origen: 390 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 1.41.35 PM.jpeg | Generado sistema origen: 1,false,true,
391,branch:jesus-maria,MAT-00391,7622005547217,TORNILLO HEXAGONAL 8X50(PAVONADO),category:materiales,measure:2,0,1,1,1,13,ID producto origen: 391 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-01 at 14.48.00.jpeg | Generado sistema origen: 1,false,true,
392,branch:jesus-maria,MAT-00392,3252463989072,TORNILLO ESTUFA 3/16X2-1/2,category:materiales,measure:2,0,0.5,0.5,1,18,ID producto origen: 392 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 1.41.34 PM (2).jpeg | Generado sistema origen: 1,false,true,
393,branch:jesus-maria,MAT-00393,,TUERCA HEXAGONAL8.8MM P1.00 NATUTAL 6,category:materiales,measure:2,0,0.5,0.5,1,30,ID producto origen: 393 | Medida origen: Pieza(s),false,true,
394,branch:jesus-maria,MAT-00394,6348704733171,TORNILLO ESTUFA 3/16X3,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 394 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 1.41.34 PM (1).jpeg | Generado sistema origen: 1,false,true,
395,branch:jesus-maria,MAT-00395,3981925148671,TUERCA HEXAGONAL LIVIANA 1/8,category:materiales,measure:2,0,0.5,0.5,1,46,ID producto origen: 395 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 4.21.41 PM.jpeg | Generado sistema origen: 1,false,true,
396,branch:jesus-maria,MAT-00396,9899858510288,TUERCA HEXAGONAL 8.8 - 6 NATU,category:materiales,measure:2,0,2,2,1,26,ID producto origen: 396 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 4.21.40 PM.jpeg | Generado sistema origen: 1,false,true,
397,branch:jesus-maria,MAT-00397,9904064328951,TUERCA HEXAGONAL LIVIANA 5/32,category:materiales,measure:2,0,0.5,0.5,1,49,ID producto origen: 397 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 4.21.41 PM (1).jpeg | Generado sistema origen: 1,false,true,
398,branch:jesus-maria,MAT-00398,9026562178606,TUERCA HEXAGONAL 8.8 MM,category:materiales,measure:2,0,0.5,0.5,1,13,ID producto origen: 398 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 15.22.07 (1).jpeg | Generado sistema origen: 1,false,true,
399,branch:jesus-maria,MAT-00399,3910788309585,TUERCA HEXAGONAL LIVIANA 3/16,category:materiales,measure:2,0,0.5,0.5,1,32,ID producto origen: 399 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 4.21.41 PM (2).jpeg | Generado sistema origen: 1,false,true,
400,branch:jesus-maria,MAT-00400,9421639642170,SEGURO ARGOLLA 3/16,category:materiales,measure:2,0,14,15,1,10,ID producto origen: 400 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 9.37.49 AM.jpeg | Generado sistema origen: 1,false,true,
401,branch:jesus-maria,MAT-00401,3216494790267,TORNILLO HEXA/P 1/4X1/2,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 401 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 2.53.12 PM.jpeg | Generado sistema origen: 1,false,true,
402,branch:jesus-maria,MAT-00402,2625425292236,SEGURO ARGOLLA 1/4,category:materiales,measure:2,0,13,13.5,1,10,ID producto origen: 402 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 9.37.48 AM (1).jpeg | Generado sistema origen: 1,false,true,
403,branch:jesus-maria,MAT-00403,,TORNILLO HEXAGONAL(PAVONADO) 1/4X5/8,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 403 | Medida origen: Pieza(s),false,true,
404,branch:jesus-maria,MAT-00404,2510676581041,SEGURO ARGOLLA 5/16,category:materiales,measure:2,0,13,14,1,8,ID producto origen: 404 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 9.37.48 AM.jpeg | Generado sistema origen: 1,false,true,
405,branch:jesus-maria,MAT-00405,6164529561641,TORNILLO HEXA/P 1/4X3/4,category:materiales,measure:2,0,1,1,1,12,ID producto origen: 405 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 12.15.25 PM (5).jpeg | Generado sistema origen: 1,false,true,
406,branch:jesus-maria,MAT-00406,4334985121396,CHAVETA PULIDA 1/8X1,category:materiales,measure:2,0,1,1,1,49,ID producto origen: 406 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 9.37.49 AM (5).jpeg | Generado sistema origen: 1,false,true,
407,branch:jesus-maria,MAT-00407,0848434320376,TORNILLO HEXA/P 1/4X1,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 407 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 12.15.25 PM (1).jpeg | Generado sistema origen: 1,false,true,
408,branch:jesus-maria,MAT-00408,1172420566486,CHAVETA PULIDA 1/8X1-1/2,category:materiales,measure:2,0,1,1,1,45,ID producto origen: 408 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 9.37.49 AM (4).jpeg | Generado sistema origen: 1,false,true,
409,branch:jesus-maria,MAT-00409,1202354651665,TORNILLO HEXA/P 1/4X1-1/4,category:materiales,measure:2,0,1,1,1,18,ID producto origen: 409 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 12.15.25 PM.jpeg | Generado sistema origen: 1,false,true,
410,branch:jesus-maria,MAT-00410,8459043241536,CHAVETA PULIDA 1/8X2,category:materiales,measure:2,0,1.5,1.5,1,47,ID producto origen: 410 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 9.37.49 AM (3).jpeg | Generado sistema origen: 1,false,true,
411,branch:jesus-maria,MAT-00411,8536121314655,CHAVETA PULIDA 3/16X1-1/2,category:materiales,measure:2,0,2.5,2.5,1,27,ID producto origen: 411 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 9.37.49 AM (2).jpeg | Generado sistema origen: 1,false,true,
412,branch:jesus-maria,MAT-00412,8018001561682,TORNILLO HEXAGONAL 1/4X1-1/2,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 412 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 12.15.24 PM (2).jpeg | Generado sistema origen: 1,false,true,
413,branch:jesus-maria,MAT-00413,3427280049449,CHAVETA PULIDA 3/16X2,category:materiales,measure:2,0,3,3,1,29,ID producto origen: 413 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 9.37.49 AM (1).jpeg | Generado sistema origen: 1,false,true,
414,branch:jesus-maria,MAT-00414,8070093602469,TORNILLO HEXAGONAL 1/4X1-3/4,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 414 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 12.15.21 PM.jpeg | Generado sistema origen: 1,false,true,
415,branch:jesus-maria,MAT-00415,1793993637023,TORNILLO HEXA/G 1/4X1/2,category:materiales,measure:2,0,0.5,0.5,1,20,ID producto origen: 415 | Medida origen: Pieza(s) | Generado sistema origen: 1,false,true,
416,branch:jesus-maria,MAT-00416,8548927721476,TORNILLO HEXAGONAL P 1/4X2,category:materiales,measure:2,0,1.5,1.5,1,20,ID producto origen: 416 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 3.13.03 PM (3).jpeg | Generado sistema origen: 1,false,true,
417,branch:jesus-maria,MAT-00417,,TORNILLO HEXAGONAL GALVANIZADO 1/4X5/8,category:materiales,measure:2,0,0.5,0.5,1,20,ID producto origen: 417 | Medida origen: Pieza(s),false,true,
418,branch:jesus-maria,MAT-00418,9398760868192,TORNILLO HEXAGONAL/P 1/4X2-1/2,category:materiales,measure:2,0,2,2,1,20,ID producto origen: 418 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 3.13.03 PM (2).jpeg | Generado sistema origen: 1,false,true,
419,branch:jesus-maria,MAT-00419,2738636474015,TORNILLO HEXA/G 1/4X5/8,category:materiales,measure:2,0,1,1,1,6,ID producto origen: 419 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 12.15.26 PM (1).jpeg | Generado sistema origen: 1,false,true,
420,branch:jesus-maria,MAT-00420,3899439439379,TORNILLO HEXAGONAL P 1/4X3,category:materiales,measure:2,0,2,2,1,20,ID producto origen: 420 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 3.13.02 PM (4).jpeg | Generado sistema origen: 1,false,true,
421,branch:jesus-maria,MAT-00421,6665870520658,TORNILLO HEXA/G 1/4X3/4,category:materiales,measure:2,0,0.5,0.5,1,20,ID producto origen: 421 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 12.15.25 PM (6).jpeg | Generado sistema origen: 1,false,true,
422,branch:jesus-maria,MAT-00422,2053510977476,TORNILLO HEXA/P 5/16X1/2,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 422 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 9.24.53 AM.jpeg | Generado sistema origen: 1,false,true,
423,branch:jesus-maria,MAT-00423,5605558855567,TORNILLO HEXA/G 1/4X1,category:materiales,measure:2,0,0.5,0.5,1,20,ID producto origen: 423 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 12.15.25 PM (4).jpeg | Generado sistema origen: 1,false,true,
424,branch:jesus-maria,MAT-00424,0571453159411,TORNILLO HEXA/P 5/16X3/4,category:materiales,measure:2,0,1,1,1,21,ID producto origen: 424 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 9.24.45 AM.jpeg | Generado sistema origen: 1,false,true,
425,branch:jesus-maria,MAT-00425,6836077816251,TORNILLO HEXA/G 1/4X1-1/4,category:materiales,measure:2,0,1,1,1,13,ID producto origen: 425 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 12.15.25 PM (1)_8508.jpeg | Generado sistema origen: 1,false,true,
426,branch:jesus-maria,MAT-00426,2630882818530,TORNILLO HEXAGONAL/P 5/16X1,category:materiales,measure:2,0,1,1,1,18,ID producto origen: 426 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-06 at 9.54.38 AM (3)_1430.jpeg | Generado sistema origen: 1,false,true,
427,branch:jesus-maria,MAT-00427,0767873454575,TORNILLO HEXAGONAL 1/4X1-1/2,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 427 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 12.15.24 PM.jpeg | Generado sistema origen: 1,false,true,
428,branch:jesus-maria,MAT-00428,8448023570421,TORNILLO HEXA/P 5/16X1-1/4,category:materiales,measure:2,0,1,1,1,16,ID producto origen: 428 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 9.24.12 AM.jpeg | Generado sistema origen: 1,false,true,
429,branch:jesus-maria,MAT-00429,3984512400350,TORNILLO HEXAGONAL/G 1/4X1-3/4,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 429 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 9.16.01 AM.jpeg | Generado sistema origen: 1,false,true,
430,branch:jesus-maria,MAT-00430,7663891863678,TORNILLO HEXA/ P 5/16X1-1/2,category:materiales,measure:2,0,1.5,1.5,1,20,ID producto origen: 430 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 9.24.08 AM.jpeg | Generado sistema origen: 1,false,true,
431,branch:jesus-maria,MAT-00431,0721586247978,TORNILLO HEXA/P 5/16X1-3/4,category:materiales,measure:2,0,2,2,1,20,ID producto origen: 431 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 9.24.32 AM.jpeg | Generado sistema origen: 1,false,true,
432,branch:jesus-maria,MAT-00432,6884921470470,TORNILLO HEXA/P 5/16X2,category:materiales,measure:2,0,2,2,1,20,ID producto origen: 432 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-06 at 9.54.38 AM.jpeg | Generado sistema origen: 1,false,true,
433,branch:jesus-maria,MAT-00433,4775060915613,TORNILLO HEXAGONAL/G 1/4X2,category:materiales,measure:2,0,1,1,1,19,ID producto origen: 433 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 9.15.48 AM (1).jpeg | Generado sistema origen: 1,false,true,
434,branch:jesus-maria,MAT-00434,1306414526693,TORNILLO HEXAGONAL/G 1/4X2-1/2,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 434 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 3.13.03 PM.jpeg | Generado sistema origen: 1,false,true,
435,branch:jesus-maria,MAT-00435,9694361449779,TORNILLO HEXAGONAL/G 1/4X3,category:materiales,measure:2,0,2,2,1,20,ID producto origen: 435 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 3.13.02 PM (5).jpeg | Generado sistema origen: 1,false,true,
436,branch:jesus-maria,MAT-00436,0054876566849,TORNILLO HEXA/G 5/16X3/4,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 436 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 9.24.39 AM.jpeg | Generado sistema origen: 1,false,true,
437,branch:jesus-maria,MAT-00437,1478857541462,TORNILLO HEXA/G 5/16X1,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 437 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 9.24.24 AM.jpeg | Generado sistema origen: 1,false,true,
438,branch:jesus-maria,MAT-00438,3928793488188,TORNILLO HEXA/G 5/16X1-1/4,category:materiales,measure:2,0,1,1,1,20,ID producto origen: 438 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-06 at 2.26.45 PM.jpeg | Generado sistema origen: 1,false,true,
439,branch:jesus-maria,MAT-00439,5496993969595,TORNILLO HEXA/G 5/16X1-1/2,category:materiales,measure:2,0,1,1,1,19,ID producto origen: 439 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-06 at 9.54.38 AM (2).jpeg | Generado sistema origen: 1,false,true,
440,branch:jesus-maria,MAT-00440,9662795773357,TORNILLO HEXA/G 5/16X2,category:materiales,measure:2,0,1.5,1.5,1,20,ID producto origen: 440 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-06 at 9.54.37 AM (3).jpeg | Generado sistema origen: 1,false,true,
441,branch:jesus-maria,MAT-00441,2044861923922,TORNILLO HEXA/ G 5/16X2-1/2,category:materiales,measure:2,0,2,2,1,19,ID producto origen: 441 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-06 at 9.54.37 AM (2).jpeg | Generado sistema origen: 1,false,true,
442,branch:jesus-maria,MAT-00442,2602731676097,TORNILLO HEXA/P 5/16X2-1/2,category:materiales,measure:2,0,2.5,2.5,1,17,ID producto origen: 442 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-06 at 9.54.37 AM (1).jpeg | Generado sistema origen: 1,false,true,
443,branch:jesus-maria,MAT-00443,2763567637000,TORNILLO HEXA/G 5/16X3,category:materiales,measure:2,0,2,2,1,20,ID producto origen: 443 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-06 at 9.54.36 AM (2).jpeg | Generado sistema origen: 1,false,true,
444,branch:jesus-maria,MAT-00444,4287001020756,TORNILLO 5/16X3(PAVONADO),category:materiales,measure:2,0,3,3,1,20,ID producto origen: 444 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-02 at 13.20.22 (1).jpeg | Generado sistema origen: 1,false,true,
445,branch:jesus-maria,MAT-00445,7780690951204,TORNILLO HEXAGONAL 3/8X1(GALVANIZADO),category:materiales,measure:2,0,1,1,1,20,ID producto origen: 445 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 08.11.20 (1).jpeg | Generado sistema origen: 1,false,true,
446,branch:jesus-maria,MAT-00446,5122308546259,TORNILLO 3/8X1/2(PAVONADO),category:materiales,measure:2,0,1,1,1,20,ID producto origen: 446 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 08.12.22 (1).jpeg | Generado sistema origen: 1,false,true,
447,branch:jesus-maria,MAT-00447,1529590701078,TORNILLO HEXAGONAL 3/8X1-1/4(GALVANIZADO),category:materiales,measure:2,0,1.5,1.5,1,20,ID producto origen: 447 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 08.11.34 (1).jpeg | Generado sistema origen: 1,false,true,
448,branch:jesus-maria,MAT-00448,6617887208357,TORNILLO 3/8X3/4(PAVONADO),category:materiales,measure:2,0,1,1,1,20,ID producto origen: 448 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 08.13.22.jpeg | Generado sistema origen: 1,false,true,
449,branch:jesus-maria,MAT-00449,1438168249389,TORNILLO HEXAGONAL 3/8X1-1/2(GALVANIZADO),category:materiales,measure:2,0,2,2,1,10,ID producto origen: 449 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 08.11.49 (2).jpeg | Generado sistema origen: 1,false,true,
450,branch:jesus-maria,MAT-00450,3594551365598,TORNILLO 3/8X1(PAVONADO),category:materiales,measure:2,0,1,1,1,18,ID producto origen: 450 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 08.29.07 (1).jpeg | Generado sistema origen: 1,false,true,
451,branch:jesus-maria,MAT-00451,0685974343782,TORNILLO HEXAGONAL 3/8X1-3/4(GALVANIZADO),category:materiales,measure:2,0,2,2,1,20,ID producto origen: 451 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-03 at 08.12.02 (1).jpeg | Generado sistema origen: 1,false,true,
