legacy_id,branch_legacy_id,customer_legacy_id,payment_method,price_type,subtotal,discount_amount,total,delivery_address,notes,created_by,created_at,deleted_at,delete_note,coupon_code,wallet_used,credit_used,cash_received,payment_type_audit,split_payment_method,split_payment_amount
894,branch:default,2,EFECTIVO,MENUDEO,35,0,35,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 35 | Dias restantes origen: 0 | Status origen: 1,,2026-01-03 18:18:02,,,,0,0,35,[],,0
895,branch:default,60,EFECTIVO,MENUDEO,33000,0,33000,DEGOLLADO,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 33000 | Fecha limite origen: 2026-02-02 | Dias restantes origen: 30 | Status origen: 1,,2026-01-03 18:34:53,,,,0,0,33000,[],,0
896,branch:default,50,EFECTIVO,MENUDEO,4600,0,4600,ACUMBARO,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4600 | Fecha limite origen: 2026-02-02 | Dias restantes origen: 30 | Status origen: 1,,2026-01-03 18:41:41,,,,0,0,4600,[],,0
897,branch:default,49,EFECTIVO,MENUDEO,4200,0,4200,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4200 | Dias restantes origen: 0 | Status origen: 1,,2026-01-05 13:15:21,,,,0,0,4200,[],,0
898,branch:default,59,EFECTIVO,MENUDEO,2670,0,2670,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 2670 | Fecha limite origen: 2026-02-04 | Dias restantes origen: 30 | Status origen: 1,,2026-01-05 14:44:12,,,,0,0,2670,[],,0
899,branch:default,35,EFECTIVO,MENUDEO,4700,0,4700,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4700 | Fecha limite origen: 2026-02-04 | Dias restantes origen: 30 | Status origen: 1,,2026-01-05 18:08:07,,,,0,0,4700,[],,0
900,branch:default,53,EFECTIVO,MENUDEO,74660,0,74660,AGAVINA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 74660 | Fecha limite origen: 2026-02-04 | Dias restantes origen: 30 | Status origen: 1,,2026-01-05 19:41:54,,,,0,0,74660,[],,0
901,branch:default,35,EFECTIVO,MENUDEO,4200,0,4200,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4200 | Fecha limite origen: 2026-02-04 | Dias restantes origen: 30 | Status origen: 1,,2026-01-05 19:59:27,,,,0,0,4200,[],,0
902,branch:default,4,EFECTIVO,MENUDEO,2654,0,2654,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 2654 | Fecha limite origen: 2026-02-04 | Dias restantes origen: 30 | Status origen: 1,,2026-01-05 20:17:58,,,,0,0,2654,[],,0
903,branch:default,53,EFECTIVO,MENUDEO,4550,0,4550,NISLA C37,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4550 | Fecha limite origen: 2026-02-04 | Dias restantes origen: 30 | Status origen: 1,,2026-01-05 21:06:27,,,,0,0,4550,[],,0
904,branch:default,5,EFECTIVO,MENUDEO,5850,0,5850,CEN COMER,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 5850 | Fecha limite origen: 2026-01-20 | Dias restantes origen: 15 | Status origen: 1,,2026-01-05 21:19:55,,,,0,0,5850,[],,0
905,branch:default,54,EFECTIVO,MENUDEO,16000,0,16000,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 16000 | Fecha limite origen: 2026-01-20 | Dias restantes origen: 15 | Status origen: 1,,2026-01-05 21:26:12,,,,0,0,16000,[],,0
906,branch:default,52,EFECTIVO,MENUDEO,26348,0,26348,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 26348 | Fecha limite origen: 2026-02-05 | Dias restantes origen: 30 | Status origen: 1,,2026-01-06 14:05:46,,,,0,0,26348,[],,0
907,branch:default,60,EFECTIVO,MENUDEO,26400,0,26400,DEGOLLADO,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 26400 | Fecha limite origen: 2026-02-05 | Dias restantes origen: 30 | Status origen: 1,,2026-01-06 14:18:20,,,,0,0,26400,[],,0
908,branch:default,56,EFECTIVO,ESPECIAL,9100,0,9100,ESCUELA DE LAS POMEZ,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 9100 | Fecha limite origen: 2026-02-05 | Dias restantes origen: 30 | Status origen: 1,,2026-01-06 15:07:32,,,,0,0,9100,[],,0
909,branch:default,8,EFECTIVO,MENUDEO,8750,0,8750,LAS LAGUNAS,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 8750 | Fecha limite origen: 2026-01-21 | Dias restantes origen: 15 | Status origen: 1,,2026-01-06 17:23:19,,,,0,0,8750,[],,0
910,branch:default,8,EFECTIVO,MENUDEO,4500,0,4500,LAS LAGUNAS,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4500 | Fecha limite origen: 2026-01-21 | Dias restantes origen: 15 | Status origen: 1,,2026-01-06 17:41:56,,,,0,0,4500,[],,0
911,branch:default,49,EFECTIVO,MENUDEO,4200,0,4200,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4200 | Fecha limite origen: 2026-01-21 | Dias restantes origen: 15 | Status origen: 1,,2026-01-06 18:13:21,,,,0,0,4200,[],,0
912,branch:default,2,EFECTIVO,MENUDEO,236,0,236,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 236 | Dias restantes origen: 0 | Status origen: 1,,2026-01-06 18:15:33,,,,0,0,236,[],,0
913,branch:default,48,EFECTIVO,MENUDEO,6050,0,6050,EL ROBLE,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 6050 | Fecha limite origen: 2026-01-21 | Dias restantes origen: 15 | Status origen: 1,,2026-01-06 18:31:58,,,,0,0,6050,[],,0
914,branch:default,6,EFECTIVO,MENUDEO,1125,0,1125,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1125 | Fecha limite origen: 2026-01-06 | Dias restantes origen: 0 | Status origen: 1,,2026-01-06 20:49:12,,,,0,0,1125,[],,0
915,branch:default,32,CREDITO,MENUDEO,13800,0,13800,TEQUILERA TEREMANA,Usuario origen: Administrador | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-02-05 | Dias restantes origen: 30 | Status origen: 1,,2026-01-06 22:25:21,,,,0,13800,0,[],,0
916,branch:default,52,EFECTIVO,MENUDEO,4820,0,4820,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4820 | Fecha limite origen: 2026-02-06 | Dias restantes origen: 30 | Status origen: 1,,2026-01-07 13:56:27,,,,0,0,4820,[],,0
917,branch:default,30,EFECTIVO,MENUDEO,2150,0,2150,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 2150 | Fecha limite origen: 2026-02-06 | Dias restantes origen: 30 | Status origen: 1,,2026-01-07 14:04:45,,,,0,0,2150,[],,0
918,branch:default,32,CREDITO,MENUDEO,7400,0,7400,TEQUILERA TEREMANA,Usuario origen: Administrador | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-02-06 | Dias restantes origen: 30 | Status origen: 1,,2026-01-07 14:28:07,,,,0,7400,0,[],,0
919,branch:default,38,EFECTIVO,MENUDEO,9235,0,9235,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 9235 | Fecha limite origen: 2026-02-06 | Dias restantes origen: 30 | Status origen: 1,,2026-01-07 14:45:56,,,,0,0,9235,[],,0
920,branch:default,2,EFECTIVO,MENUDEO,1230,0,1230,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1230 | Fecha limite origen: 2026-01-07 | Dias restantes origen: 0 | Status origen: 1,,2026-01-07 16:11:30,,,,0,0,1230,[],,0
921,branch:default,52,EFECTIVO,MENUDEO,720,0,720,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 720 | Fecha limite origen: 2026-02-06 | Dias restantes origen: 30 | Status origen: 1,,2026-01-07 16:34:49,,,,0,0,720,[],,0
922,branch:default,18,EFECTIVO,MENUDEO,3700,0,3700,CRUCERO POMEZ,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 3700 | Fecha limite origen: 2026-01-22 | Dias restantes origen: 15 | Status origen: 1,,2026-01-07 17:24:29,,,,0,0,3700,[],,0
923,branch:default,53,EFECTIVO,MENUDEO,7450,0,7450,ARANDAS,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 7450 | Fecha limite origen: 2026-02-06 | Dias restantes origen: 30 | Status origen: 1,,2026-01-07 18:26:18,,,,0,0,7450,[],,0
924,branch:default,21,EFECTIVO,MENUDEO,4912,0,4912,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4912 | Fecha limite origen: 2026-01-22 | Dias restantes origen: 15 | Status origen: 1,,2026-01-07 18:51:47,,,,0,0,4912,[],,0
925,branch:default,29,EFECTIVO,MENUDEO,64,0,64,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 64 | Dias restantes origen: 0 | Status origen: 1,,2026-01-07 20:37:50,,,,0,0,64,[],,0
926,branch:default,19,EFECTIVO,MENUDEO,13680,0,13680,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 13680 | Fecha limite origen: 2026-01-22 | Dias restantes origen: 15 | Status origen: 1,,2026-01-07 20:44:29,,,,0,0,13680,[],,0
927,branch:default,63,EFECTIVO,MENUDEO,5918,0,5918,ABAJO DE LA BASCULA FUENTES,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 5918 | Fecha limite origen: 2026-01-22 | Dias restantes origen: 15 | Status origen: 1,,2026-01-07 21:04:43,,,,0,0,5918,[],,0
928,branch:default,18,EFECTIVO,MENUDEO,3150,0,3150,CRUCERO POMEZ,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 3150 | Fecha limite origen: 2026-01-22 | Dias restantes origen: 15 | Status origen: 1,,2026-01-07 21:08:30,,,,0,0,3150,[],,0
929,branch:default,5,EFECTIVO,MENUDEO,1800,0,1800,CEN COMER,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1800 | Fecha limite origen: 2026-01-23 | Dias restantes origen: 15 | Status origen: 1,,2026-01-08 13:35:09,,,,0,0,1800,[],,0
930,branch:default,21,EFECTIVO,MENUDEO,408,0,408,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 408 | Fecha limite origen: 2026-01-23 | Dias restantes origen: 15 | Status origen: 1,,2026-01-08 13:40:10,,,,0,0,408,[],,0
931,branch:default,35,EFECTIVO,MENUDEO,3360,0,3360,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 3360 | Fecha limite origen: 2026-02-07 | Dias restantes origen: 30 | Status origen: 1,,2026-01-08 15:14:03,,,,0,0,3360,[],,0
932,branch:default,4,EFECTIVO,MENUDEO,261,0,261,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 261 | Fecha limite origen: 2026-02-07 | Dias restantes origen: 30 | Status origen: 1,,2026-01-08 18:37:45,,,,0,0,261,[],,0
933,branch:default,49,EFECTIVO,MENUDEO,4200,0,4200,DIF JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4200 | Fecha limite origen: 2026-01-23 | Dias restantes origen: 15 | Status origen: 1,,2026-01-08 19:28:22,,,,0,0,4200,[],,0
934,branch:default,5,EFECTIVO,MENUDEO,1800,0,1800,CEN COMER,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1800 | Fecha limite origen: 2026-01-24 | Dias restantes origen: 15 | Status origen: 1,,2026-01-09 13:43:28,,,,0,0,1800,[],,0
935,branch:default,59,EFECTIVO,MENUDEO,345,0,345,EL SABINITO,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 345 | Fecha limite origen: 2026-02-08 | Dias restantes origen: 30 | Status origen: 1,,2026-01-09 13:55:23,,,,0,0,345,[],,0
936,branch:default,30,EFECTIVO,MENUDEO,72,0,72,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 72 | Dias restantes origen: 0 | Status origen: 1,,2026-01-09 14:23:21,,,,0,0,72,[],,0
937,branch:default,53,EFECTIVO,MENUDEO,5000,0,5000,AGAVINA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 5000 | Fecha limite origen: 2026-02-08 | Dias restantes origen: 30 | Status origen: 1,,2026-01-09 17:51:35,,,,0,0,5000,[],,0
938,branch:default,53,EFECTIVO,MENUDEO,1800,0,1800,AGAVINA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1800 | Fecha limite origen: 2026-02-08 | Dias restantes origen: 30 | Status origen: 1,,2026-01-09 18:15:05,,,,0,0,1800,[],,0
939,branch:default,52,EFECTIVO,MENUDEO,1905,0,1905,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1905 | Fecha limite origen: 2026-02-08 | Dias restantes origen: 30 | Status origen: 1,,2026-01-09 18:17:07,,,,0,0,1905,[],,0
940,branch:default,35,EFECTIVO,MENUDEO,7200,0,7200,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 7200 | Fecha limite origen: 2026-02-08 | Dias restantes origen: 30 | Status origen: 1,,2026-01-09 21:13:32,,,,0,0,7200,[],,0
941,branch:default,5,EFECTIVO,MENUDEO,7700,0,7700,CEN COMER,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 7700 | Fecha limite origen: 2026-01-25 | Dias restantes origen: 15 | Status origen: 1,,2026-01-10 13:57:41,,,,0,0,7700,[],,0
942,branch:default,46,EFECTIVO,MENUDEO,1900,0,1900,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1900 | Fecha limite origen: 2026-02-09 | Dias restantes origen: 30 | Status origen: 1,,2026-01-10 14:37:16,,,,0,0,1900,[],,0
943,branch:default,5,EFECTIVO,MENUDEO,555,0,555,CEN COMER,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 555 | Fecha limite origen: 2026-01-25 | Dias restantes origen: 15 | Status origen: 1,,2026-01-10 14:55:45,,,,0,0,555,[],,0
944,branch:default,30,EFECTIVO,MENUDEO,1075,0,1075,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1075 | Fecha limite origen: 2026-02-09 | Dias restantes origen: 30 | Status origen: 1,,2026-01-10 20:34:04,,,,0,0,1075,[],,0
945,branch:default,52,EFECTIVO,MENUDEO,171,0,171,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 171 | Fecha limite origen: 2026-02-11 | Dias restantes origen: 30 | Status origen: 1,,2026-01-12 15:00:48,,,,0,0,171,[],,0
946,branch:default,5,EFECTIVO,MENUDEO,4600,0,4600,CEN COMER,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4600 | Fecha limite origen: 2026-01-27 | Dias restantes origen: 15 | Status origen: 1,,2026-01-12 15:18:11,,,,0,0,4600,[],,0
947,branch:default,21,EFECTIVO,MENUDEO,4950,0,4950,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4950 | Fecha limite origen: 2026-01-27 | Dias restantes origen: 15 | Status origen: 1,,2026-01-12 18:06:20,,,,0,0,4950,[],,0
948,branch:default,2,EFECTIVO,MENUDEO,21,0,21,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 21 | Dias restantes origen: 0 | Status origen: 1,,2026-01-12 18:25:49,,,,0,0,21,[],,0
949,branch:default,64,EFECTIVO,MENUDEO,35205,0,35205,SAN JOSE DE LA PAZ,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 35205 | Fecha limite origen: 2026-02-11 | Dias restantes origen: 30 | Status origen: 1,,2026-01-12 19:29:15,,,,0,0,35205,[],,0
950,branch:default,44,EFECTIVO,MENUDEO,1580,0,1580,CAPULIN,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1580 | Fecha limite origen: 2026-02-11 | Dias restantes origen: 30 | Status origen: 1,,2026-01-12 19:33:12,,,,0,0,1580,[],,0
951,branch:default,5,EFECTIVO,MENUDEO,1250,0,1250,CEN COMER,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1250 | Fecha limite origen: 2026-01-27 | Dias restantes origen: 15 | Status origen: 1,,2026-01-12 19:56:33,,,,0,0,1250,[],,0
952,branch:default,53,EFECTIVO,MENUDEO,3500,0,3500,AGAVINA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 3500 | Fecha limite origen: 2026-02-11 | Dias restantes origen: 30 | Status origen: 1,,2026-01-12 22:56:12,,,,0,0,3500,[],,0
953,branch:default,53,EFECTIVO,MENUDEO,504,0,504,AGAVINA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 504 | Fecha limite origen: 2026-02-11 | Dias restantes origen: 30 | Status origen: 1,,2026-01-12 23:24:09,,,,0,0,504,[],,0
954,branch:default,2,EFECTIVO,MENUDEO,1080,0,1080,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1080 | Fecha limite origen: 2026-01-13 | Dias restantes origen: 0 | Status origen: 1,,2026-01-13 13:46:13,,,,0,0,1080,[],,0
955,branch:default,52,EFECTIVO,MENUDEO,111,0,111,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 111 | Fecha limite origen: 2026-02-12 | Dias restantes origen: 30 | Status origen: 1,,2026-01-13 13:59:15,,,,0,0,111,[],,0
956,branch:default,53,EFECTIVO,MENUDEO,14000,0,14000,AGAVINA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 14000 | Fecha limite origen: 2026-02-12 | Dias restantes origen: 30 | Status origen: 1,,2026-01-13 15:00:04,,,,0,0,14000,[],,0
957,branch:default,64,EFECTIVO,MENUDEO,2081,0,2081,SAN JOSE DE LA PAZ,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 2081 | Fecha limite origen: 2026-02-12 | Dias restantes origen: 30 | Status origen: 1,,2026-01-13 16:14:43,,,,0,0,2081,[],,0
958,branch:default,64,EFECTIVO,MENUDEO,2700,0,2700,SAN JOSE DE LA PAZ,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 2700 | Fecha limite origen: 2026-02-12 | Dias restantes origen: 30 | Status origen: 1,,2026-01-13 16:16:38,,,,0,0,2700,[],,0
959,branch:default,64,EFECTIVO,MENUDEO,3150,0,3150,SAN JOSE DE LA PAZ,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 3150 | Fecha limite origen: 2026-02-12 | Dias restantes origen: 30 | Status origen: 1,,2026-01-13 16:19:42,,,,0,0,3150,[],,0
960,branch:default,62,EFECTIVO,MENUDEO,115,0,115,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 115 | Fecha limite origen: 2026-01-28 | Dias restantes origen: 15 | Status origen: 1,,2026-01-13 18:25:19,,,,0,0,115,[],,0
961,branch:default,53,EFECTIVO,MENUDEO,5000,0,5000,AGAVINA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 5000 | Fecha limite origen: 2026-02-12 | Dias restantes origen: 30 | Status origen: 1,,2026-01-13 18:59:57,,,,0,0,5000,[],,0
962,branch:default,52,EFECTIVO,MENUDEO,6100,0,6100,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 6100 | Fecha limite origen: 2026-02-12 | Dias restantes origen: 30 | Status origen: 1,,2026-01-13 19:20:19,,,,0,0,6100,[],,0
963,branch:default,4,EFECTIVO,MENUDEO,92.5,0,92.5,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 92.5 | Fecha limite origen: 2026-02-12 | Dias restantes origen: 30 | Status origen: 1,,2026-01-13 19:54:29,,,,0,0,92.5,[],,0
964,branch:default,2,EFECTIVO,MENUDEO,1250,0,1250,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1250 | Fecha limite origen: 2026-01-13 | Dias restantes origen: 0 | Status origen: 1,,2026-01-13 20:26:14,,,,0,0,1250,[],,0
965,branch:default,65,EFECTIVO,MENUDEO,1800,0,1800,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1800 | Fecha limite origen: 2026-02-12 | Dias restantes origen: 30 | Status origen: 1,,2026-01-13 20:28:38,,,,0,0,1800,[],,0
966,branch:default,65,EFECTIVO,MENUDEO,1800,0,1800,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1800 | Fecha limite origen: 2026-02-12 | Dias restantes origen: 30 | Status origen: 1,,2026-01-13 20:29:13,,,,0,0,1800,[],,0
967,branch:default,5,EFECTIVO,MENUDEO,3600,0,3600,CEN COMER,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 3600 | Fecha limite origen: 2026-01-28 | Dias restantes origen: 15 | Status origen: 1,,2026-01-13 22:25:14,,,,0,0,3600,[],,0
968,branch:default,30,EFECTIVO,MENUDEO,1725,0,1725,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1725 | Fecha limite origen: 2026-02-13 | Dias restantes origen: 30 | Status origen: 1,,2026-01-14 14:23:42,,,,0,0,1725,[],,0
969,branch:default,53,EFECTIVO,MENUDEO,1290,0,1290,AGAVINA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 1290 | Fecha limite origen: 2026-02-13 | Dias restantes origen: 30 | Status origen: 1,,2026-01-14 15:54:13,,,,0,0,1290,[],,0
970,branch:default,53,EFECTIVO,MENUDEO,665,0,665,AGAVINA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 665 | Fecha limite origen: 2026-02-13 | Dias restantes origen: 30 | Status origen: 1,,2026-01-14 16:15:05,,,,0,0,665,[],,0
971,branch:default,5,EFECTIVO,MENUDEO,4600,0,4600,CEN COMER,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 4600 | Fecha limite origen: 2026-01-29 | Dias restantes origen: 15 | Status origen: 1,,2026-01-14 18:42:47,,,,0,0,4600,[],,0
972,branch:default,56,EFECTIVO,MENUDEO,9100,0,9100,ESCUELA DE LAS POMEZ,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 9100 | Fecha limite origen: 2026-02-13 | Dias restantes origen: 30 | Status origen: 1,,2026-01-14 20:48:03,,,,0,0,9100,[],,0
973,branch:default,32,CREDITO,MENUDEO,3360,0,3360,TEQUILERA TEREMANA,Usuario origen: Administrador | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2026-02-13 | Dias restantes origen: 30 | Status origen: 1,,2026-01-14 20:55:45,,,,0,3360,0,[],,0
974,branch:default,53,EFECTIVO,MENUDEO,5000,0,5000,AGAVINA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 5000 | Fecha limite origen: 2026-02-13 | Dias restantes origen: 30 | Status origen: 1,,2026-01-14 21:06:46,,,,0,0,5000,[],,0
